Date,State,Latitude,Longitude,CLOUD_AMT,AOD_55,PW,QV2M,T2M,RH2M,WS50M,PS,TOA_SW_DWN,ALLSKY_SFC_SW_DWN,year,month,day,solar_energy_estimate,day_of_week,is_weekend,solar_lag_1,solar_lag_7,solar_roll_mean_7
2023-05-17,Odisha,20.2961,85.8245,64.42,0.65,4.34,17.64,33.97,56.28,7.26,99.79,10.9205,6.1018,2023,5,17,1.22036,2,0,5.6282,5.7722,5.843014285714285
2023-05-18,Odisha,20.2961,85.8245,63.35,0.66,4.69,17.66,34.18,55.74,5.95,99.89,10.9267,6.077,2023,5,18,1.2154,3,0,6.1018,6.2518,5.818042857142856
2023-05-19,Odisha,20.2961,85.8245,60.24,0.82,4.53,18.54,33.05,61.24,6.18,99.77,10.9318,6.1406,2023,5,19,1.22812,4,0,6.077,5.3239,5.9347142857142865
2023-05-20,Odisha,20.2961,85.8245,37.09,0.81,3.84,17.0,33.29,57.19,5.02,99.76,10.9363,6.7217,2023,5,20,1.34434,5,1,6.1406,5.9386,6.0465857142857145
2023-05-21,Odisha,20.2961,85.8245,47.04,0.82,3.74,16.98,33.52,56.31,5.66,99.83,10.939,5.4319,2023,5,21,1.08638,6,1,6.7217,5.5958,6.023171428571429
2023-05-22,Odisha,20.2961,85.8245,43.11,0.68,3.79,16.47,33.69,53.97,6.3,99.82,10.9404,6.8554,2023,5,22,1.37108,0,0,5.4319,6.061,6.136657142857142
2023-05-23,Odisha,20.2961,85.8245,40.69,0.59,3.84,15.12,34.67,48.58,5.33,99.78,10.9411,6.809,2023,5,23,1.3618,1,0,6.8554,5.6282,6.305342857142857
2023-05-24,Odisha,20.2961,85.8245,61.16,0.7,4.1,15.25,35.14,47.7,5.56,99.63,10.945,6.3077,2023,5,24,1.26154,2,0,6.809,6.1018,6.334757142857143
2023-05-25,Odisha,20.2961,85.8245,71.91,0.92,4.39,17.29,33.74,55.83,5.4,99.63,10.9495,5.5982,2023,5,25,1.1196400000000002,3,0,6.3077,6.077,6.266357142857144
2023-05-26,Odisha,20.2961,85.8245,75.86,0.64,3.89,17.08,33.37,57.52,5.19,99.7,10.9536,6.0667,2023,5,26,1.21334,4,0,5.5982,6.1406,6.2558
2023-05-27,Odisha,20.2961,85.8245,56.54,0.59,3.55,16.42,33.46,55.68,3.94,99.64,10.9565,6.9031,2023,5,27,1.3806200000000002,5,1,6.0667,6.7217,6.281714285714286
2023-05-28,Odisha,20.2961,85.8245,51.57,0.49,3.48,15.24,33.02,52.93,2.77,99.76,10.962,7.1362,2023,5,28,1.42724,6,1,6.9031,5.4319,6.525185714285714
2023-05-29,Odisha,20.2961,85.8245,24.58,0.53,3.5,14.6,33.38,49.84,3.77,99.88,10.9663,6.9737,2023,5,29,1.39474,0,0,7.1362,6.8554,6.542085714285713
2023-05-30,Odisha,20.2961,85.8245,60.08,0.85,4.5,17.13,32.5,58.61,4.08,99.85,10.9694,5.9861,2023,5,30,1.1972200000000002,1,0,6.9737,6.809,6.424528571428572
2023-05-31,Odisha,20.2961,85.8245,71.58,1.36,5.13,17.36,32.96,57.1,3.33,99.66,10.9726,5.3436,2023,5,31,1.06872,2,0,5.9861,6.3077,6.2868
2023-06-01,Odisha,20.2961,85.8245,70.19,1.2,5.12,17.12,33.78,54.59,3.84,99.57,10.9747,4.8667,2023,6,1,0.97334,3,0,5.3436,5.5982,6.182300000000001
2023-06-02,Odisha,20.2961,85.8245,40.06,0.87,4.2,16.98,34.22,53.43,4.75,99.55,10.9757,6.1241,2023,6,2,1.2248200000000002,4,0,4.8667,6.0667,6.1905
2023-06-03,Odisha,20.2961,85.8245,54.99,0.91,4.2,17.44,33.89,56.03,4.88,99.58,10.9769,5.2646,2023,6,3,1.05292,5,1,6.1241,6.9031,5.956428571428572
2023-06-04,Odisha,20.2961,85.8245,52.32,0.87,4.75,18.13,33.19,59.11,4.8,99.6,10.979,6.2402,2023,6,4,1.24804,6,1,5.2646,7.1362,5.828428571428572
2023-06-05,Odisha,20.2961,85.8245,22.73,0.84,5.1,17.1,33.44,55.11,3.09,99.48,10.981,6.6156,2023,6,5,1.32312,0,0,6.2402,6.9737,5.777271428571429
2023-06-06,Odisha,20.2961,85.8245,82.53,0.94,4.65,16.22,34.35,50.49,3.1,99.38,10.9826,5.4067,2023,6,6,1.08134,1,0,6.6156,5.9861,5.6945
2023-06-07,Odisha,20.2961,85.8245,75.84,1.07,4.47,17.02,34.2,52.87,4.24,99.35,10.985,5.7022,2023,6,7,1.14044,2,0,5.4067,5.3436,5.745728571428572
2023-06-08,Odisha,20.2961,85.8245,58.35,0.83,4.68,17.21,34.26,53.35,4.05,99.28,10.9853,6.0518,2023,6,8,1.21036,3,0,5.7022,4.8667,5.915028571428571
2023-06-09,Odisha,20.2961,85.8245,88.2,0.78,5.15,19.06,32.17,63.78,6.34,99.21,10.9853,5.7192,2023,6,9,1.14384,4,0,6.0518,6.1241,5.8571857142857136
2023-06-10,Odisha,20.2961,85.8245,75.59,0.76,5.86,18.3,33.29,58.1,6.23,99.08,10.9862,5.7706,2023,6,10,1.15412,5,1,5.7192,5.2646,5.929471428571428
2023-06-11,Odisha,20.2961,85.8245,52.58,0.66,5.4,18.33,34.24,56.68,5.47,99.0,10.9865,6.6331,2023,6,11,1.32662,6,1,5.7706,6.2402,5.9856
2023-06-12,Odisha,20.2961,85.8245,64.77,0.67,5.38,18.98,33.04,60.94,4.78,99.05,10.9867,6.3725,2023,6,12,1.2745,0,0,6.6331,6.6156,5.950871428571429
2023-06-13,Odisha,20.2961,85.8245,81.14,0.83,5.32,19.71,31.52,69.51,5.17,99.1,10.9872,4.5324,2023,6,13,0.90648,1,0,6.3725,5.4067,5.825971428571429
2023-06-14,Odisha,20.2961,85.8245,97.6,0.77,5.72,18.13,33.78,57.44,5.82,99.16,10.9879,4.4438,2023,6,14,0.8887600000000001,2,0,4.5324,5.7022,5.646199999999999
2023-06-15,Odisha,20.2961,85.8245,95.37,0.74,5.17,16.16,35.66,48.29,6.08,99.19,10.9867,6.347,2023,6,15,1.2694,3,0,4.4438,6.0518,5.688371428571428
2023-06-16,Odisha,20.2961,85.8245,97.12,0.99,5.29,17.78,35.25,52.13,5.05,99.2,10.985,5.916,2023,6,16,1.1832,4,0,6.347,5.7192,5.716485714285715
2023-06-17,Odisha,20.2961,85.8245,95.44,1.11,5.67,19.09,34.09,58.32,5.77,99.33,10.9812,5.9501,2023,6,17,1.19002,5,1,5.916,5.7706,5.742128571428572
2023-06-18,Odisha,20.2961,85.8245,82.78,1.09,6.13,20.03,32.66,65.75,5.3,99.39,10.9795,5.9465,2023,6,18,1.1893,6,1,5.9501,6.6331,5.644042857142858
2023-06-19,Odisha,20.2961,85.8245,98.27,1.03,6.47,21.21,29.56,81.21,3.49,99.45,10.9788,3.9689,2023,6,19,0.79378,0,0,5.9465,6.3725,5.3006714285714285
2023-06-20,Odisha,20.2961,85.8245,66.97,0.87,6.09,19.54,31.05,70.57,4.36,99.41,10.9783,6.1901,2023,6,20,1.23802,1,0,3.9689,4.5324,5.537485714285714
2023-06-21,Odisha,20.2961,85.8245,91.75,0.95,6.18,19.96,30.95,71.74,5.39,99.47,10.9776,4.8787,2023,6,21,0.97574,2,0,6.1901,4.4438,5.599614285714286
2023-06-22,Odisha,20.2961,85.8245,97.13,1.1,6.37,19.78,30.71,72.83,4.54,99.49,10.9766,3.5263,2023,6,22,0.70526,3,0,4.8787,6.347,5.196657142857143
2023-06-23,Odisha,20.2961,85.8245,99.31,0.99,6.85,20.46,28.86,81.94,3.23,99.43,10.9766,3.8458,2023,6,23,0.7691600000000001,4,0,3.5263,5.916,4.900914285714286
2023-06-24,Odisha,20.2961,85.8245,99.47,0.91,7.0,19.75,29.03,78.76,4.57,99.29,10.9752,2.029,2023,6,24,0.4058,5,1,3.8458,5.9501,4.340757142857143
2023-06-25,Odisha,20.2961,85.8245,99.72,0.88,7.29,20.19,27.07,89.04,6.51,99.19,10.9733,1.4602,2023,6,25,0.29204,6,1,2.029,5.9465,3.699857142857143
2023-06-26,Odisha,20.2961,85.8245,99.68,0.75,7.1,19.84,27.51,85.56,6.39,99.19,10.9704,2.095,2023,6,26,0.419,0,0,1.4602,3.9689,3.4321571428571427
2023-06-27,Odisha,20.2961,85.8245,99.49,0.67,6.71,18.9,28.22,78.96,7.36,99.24,10.9663,3.2314,2023,6,27,0.64628,1,0,2.095,6.1901,3.0094857142857143
2023-06-28,Odisha,20.2961,85.8245,98.78,0.56,6.64,19.74,29.07,79.03,7.44,99.51,10.9596,4.4825,2023,6,28,0.8965000000000001,2,0,3.2314,4.8787,2.9528857142857143
2023-06-29,Odisha,20.2961,85.8245,94.13,0.49,6.66,20.42,29.0,81.66,6.35,99.6,10.9567,4.3488,2023,6,29,0.86976,3,0,4.4825,3.5263,3.070385714285714
2023-06-30,Odisha,20.2961,85.8245,82.63,0.42,6.51,20.77,29.47,80.75,4.7,99.54,10.956,5.7934,2023,6,30,1.1586800000000002,4,0,4.3488,3.8458,3.348614285714286
2023-07-01,Odisha,20.2961,85.8245,63.52,0.34,6.35,20.02,29.88,76.63,4.2,99.55,10.9548,5.7355,2023,7,1,1.1471,5,1,5.7934,2.029,3.8781142857142856
2023-07-02,Odisha,20.2961,85.8245,81.97,0.49,6.88,20.88,29.61,80.57,3.34,99.49,10.9538,5.6532,2023,7,2,1.13064,6,1,5.7355,1.4602,4.477114285714285
2023-07-03,Odisha,20.2961,85.8245,91.07,0.51,6.84,20.85,29.03,82.83,3.48,99.47,10.9524,5.2925,2023,7,3,1.0585000000000002,0,0,5.6532,2.095,4.9339
2023-07-04,Odisha,20.2961,85.8245,65.16,0.26,6.4,20.37,30.0,77.34,3.82,99.33,10.9505,6.0446,2023,7,4,1.20892,1,0,5.2925,3.2314,5.335785714285714
2023-07-05,Odisha,20.2961,85.8245,91.02,0.27,6.68,19.97,29.5,77.93,2.95,99.18,10.9462,4.2847,2023,7,5,0.85694,2,0,6.0446,4.4825,5.307528571428571
2023-07-06,Odisha,20.2961,85.8245,88.46,0.33,7.14,19.94,28.61,81.31,4.4,99.24,10.9418,4.6562,2023,7,6,0.93124,3,0,4.2847,4.3488,5.351442857142858
2023-07-07,Odisha,20.2961,85.8245,95.99,0.64,7.01,20.05,28.74,81.17,5.97,99.47,10.9363,4.4585,2023,7,7,0.8917,4,0,4.6562,5.7934,5.160742857142857
2023-07-08,Odisha,20.2961,85.8245,95.08,0.36,6.71,19.94,28.85,80.55,4.89,99.65,10.931,3.3139,2023,7,8,0.66278,5,1,4.4585,5.7355,4.8148
2023-07-09,Odisha,20.2961,85.8245,78.04,0.37,6.45,19.99,29.96,76.47,4.51,99.6,10.9255,4.4695,2023,7,9,0.8939,6,1,3.3139,5.6532,4.6457
2023-07-10,Odisha,20.2961,85.8245,59.14,0.33,6.64,20.19,29.4,79.12,3.91,99.6,10.9212,5.3035,2023,7,10,1.0607,0,0,4.4695,5.2925,4.647271428571429
2023-07-11,Odisha,20.2961,85.8245,96.5,0.39,6.32,19.18,29.38,75.96,5.61,99.57,10.9166,4.3126,2023,7,11,0.86252,1,0,5.3035,6.0446,4.399842857142857
2023-07-12,Odisha,20.2961,85.8245,98.28,0.22,6.29,19.99,28.76,81.14,4.13,99.53,10.9118,5.3038,2023,7,12,1.06076,2,0,4.3126,4.2847,4.545428571428571
2023-07-13,Odisha,20.2961,85.8245,95.01,0.44,6.46,19.73,28.85,79.83,4.37,99.52,10.907,4.7323,2023,7,13,0.94646,3,0,5.3038,4.6562,4.5563
2023-07-14,Odisha,20.2961,85.8245,95.81,0.68,6.96,20.09,28.29,83.24,4.41,99.58,10.902,3.9055,2023,7,14,0.7811,4,0,4.7323,4.4585,4.4773000000000005
2023-07-15,Odisha,20.2961,85.8245,99.21,0.54,7.17,20.91,27.09,92.15,4.69,99.47,10.8967,0.7735,2023,7,15,0.1547,5,1,3.9055,3.3139,4.1143857142857145
2023-07-16,Odisha,20.2961,85.8245,99.06,0.5,7.01,20.67,28.8,83.24,4.83,99.22,10.8922,2.015,2023,7,16,0.403,6,1,0.7735,4.4695,3.7637428571428573
2023-07-17,Odisha,20.2961,85.8245,99.56,0.8,6.98,20.67,28.42,84.76,4.18,99.09,10.8874,2.393,2023,7,17,0.4785999999999999,0,0,2.015,5.3035,3.347957142857143
2023-07-18,Odisha,20.2961,85.8245,85.0,0.47,6.92,20.75,28.54,84.48,4.31,98.99,10.8806,4.0745,2023,7,18,0.8149,1,0,2.393,4.3126,3.3139428571428575
2023-07-19,Odisha,20.2961,85.8245,68.83,0.26,6.88,21.0,28.26,86.46,5.84,98.8,10.8744,4.1357,2023,7,19,0.82714,2,0,4.0745,5.3038,3.1470714285714285
2023-07-20,Odisha,20.2961,85.8245,89.59,0.19,7.02,21.59,29.07,85.09,6.18,98.83,10.8686,2.4062,2023,7,20,0.48124,3,0,4.1357,4.7323,2.8147714285714285
2023-07-21,Odisha,20.2961,85.8245,96.25,0.27,7.08,21.53,28.31,88.29,6.02,99.12,10.8636,4.3018,2023,7,21,0.86036,4,0,2.4062,3.9055,2.871385714285714
2023-07-22,Odisha,20.2961,85.8245,96.93,0.24,7.03,21.17,28.49,86.56,6.11,99.39,10.8583,4.53,2023,7,22,0.906,5,1,4.3018,0.7735,3.4080285714285714
2023-07-23,Odisha,20.2961,85.8245,68.35,0.28,6.73,21.31,28.72,86.12,4.28,99.48,10.853,5.257,2023,7,23,1.0514,6,1,4.53,2.015,3.8711714285714285
2023-07-24,Odisha,20.2961,85.8245,74.65,0.22,6.46,21.26,28.32,87.63,6.36,99.32,10.847,5.3426,2023,7,24,1.06852,0,0,5.257,2.393,4.292542857142857
2023-07-25,Odisha,20.2961,85.8245,65.04,0.23,6.12,21.24,28.94,84.83,8.03,99.23,10.8391,4.7074,2023,7,25,0.94148,1,0,5.3426,4.0745,4.382957142857143
2023-07-26,Odisha,20.2961,85.8245,76.23,0.19,6.66,21.89,29.07,86.27,7.29,99.11,10.8317,5.3054,2023,7,26,1.06108,2,0,4.7074,4.1357,4.550057142857143
2023-07-27,Odisha,20.2961,85.8245,75.89,0.3,6.93,21.86,29.07,86.05,7.94,99.11,10.8245,4.0769,2023,7,27,0.8153800000000001,3,0,5.3054,2.4062,4.788728571428571
2023-07-28,Odisha,20.2961,85.8245,95.92,0.48,7.38,22.98,30.01,85.55,5.32,98.91,10.8158,3.3624,2023,7,28,0.6724800000000001,4,0,4.0769,4.3018,4.654528571428571
2023-07-29,Odisha,20.2961,85.8245,97.98,0.4,7.39,23.01,29.55,87.65,6.24,98.99,10.8082,2.5608,2023,7,29,0.5121600000000001,5,1,3.3624,4.53,4.373214285714285
2023-07-30,Odisha,20.2961,85.8245,99.09,0.48,7.29,21.9,28.58,88.15,7.54,98.99,10.7988,4.8773,2023,7,30,0.97546,6,1,2.5608,5.257,4.3189714285714285
2023-07-31,Odisha,20.2961,85.8245,99.45,0.49,7.33,21.66,27.72,91.41,8.28,98.96,10.7885,3.8666,2023,7,31,0.77332,0,0,4.8773,5.3426,4.108114285714286
2023-08-01,Odisha,20.2961,85.8245,99.19,0.58,7.43,22.0,27.79,92.23,6.88,98.82,10.7779,1.6255,2023,8,1,0.3251,1,0,3.8666,4.7074,3.6678428571428574
2023-08-02,Odisha,20.2961,85.8245,99.24,1.07,7.35,19.76,26.61,89.02,11.54,98.79,10.769,0.799,2023,8,2,0.1598,2,0,1.6255,5.3054,3.0240714285714287
2023-08-03,Odisha,20.2961,85.8245,98.7,0.91,6.97,20.71,28.51,84.12,8.97,99.01,10.7606,4.1719,2023,8,3,0.83438,3,0,0.799,4.0769,3.037642857142857
2023-08-04,Odisha,20.2961,85.8245,96.78,0.71,6.55,20.07,27.52,86.77,5.94,99.45,10.7513,2.9362,2023,8,4,0.58724,4,0,4.1719,3.3624,2.9767571428571427
2023-08-05,Odisha,20.2961,85.8245,98.82,0.6,6.94,20.91,28.43,86.01,6.19,99.62,10.7417,3.9629,2023,8,5,0.7925800000000001,5,1,2.9362,2.5608,3.1770571428571435
2023-08-06,Odisha,20.2961,85.8245,99.48,0.73,6.97,21.08,28.52,86.06,7.15,99.47,10.7311,3.5093,2023,8,6,0.70186,6,1,3.9629,4.8773,2.9816285714285717
2023-08-07,Odisha,20.2961,85.8245,99.36,0.84,6.89,20.43,27.79,86.84,6.52,99.29,10.7201,3.683,2023,8,7,0.7366,0,0,3.5093,3.8666,2.9554000000000005
2023-08-08,Odisha,20.2961,85.8245,98.5,1.24,6.42,20.02,27.99,84.42,6.3,99.4,10.7078,4.3555,2023,8,8,0.8711000000000001,1,0,3.683,1.6255,3.3454
2023-08-09,Odisha,20.2961,85.8245,51.41,1.31,5.67,19.85,28.24,82.86,5.51,99.65,10.6951,5.5358,2023,8,9,1.10716,2,0,4.3555,0.799,4.022085714285715
2023-08-10,Odisha,20.2961,85.8245,67.09,1.03,5.68,20.08,28.17,84.04,4.98,99.76,10.6824,5.4982,2023,8,10,1.09964,3,0,5.5358,4.1719,4.211557142857143
2023-08-11,Odisha,20.2961,85.8245,70.55,0.93,5.99,20.14,28.06,84.65,4.32,99.71,10.6699,5.8378,2023,8,11,1.16756,4,0,5.4982,2.9362,4.626071428571429
2023-08-12,Odisha,20.2961,85.8245,98.28,1.3,6.6,20.58,27.6,88.41,4.95,99.62,10.6572,3.9938,2023,8,12,0.79876,5,1,5.8378,3.9629,4.630485714285714
2023-08-13,Odisha,20.2961,85.8245,99.32,1.62,6.6,20.28,27.66,87.09,4.13,99.63,10.6438,3.2498,2023,8,13,0.6499600000000001,6,1,3.9938,3.5093,4.593414285714286
2023-08-14,Odisha,20.2961,85.8245,98.84,1.32,6.64,19.66,27.44,85.75,3.83,99.72,10.6291,3.6499,2023,8,14,0.7299800000000001,0,0,3.2498,3.683,4.588685714285714
2023-08-15,Odisha,20.2961,85.8245,87.57,0.87,6.44,19.93,28.03,84.25,4.59,99.69,10.6135,5.1802,2023,8,15,1.03604,1,0,3.6499,4.3555,4.706499999999999
2023-08-16,Odisha,20.2961,85.8245,95.78,0.87,6.59,20.34,28.11,85.22,4.7,99.68,10.5958,4.9145,2023,8,16,0.9829,2,0,5.1802,5.5358,4.617742857142857
2023-08-17,Odisha,20.2961,85.8245,99.13,1.15,6.86,21.11,27.21,92.43,5.09,99.55,10.5797,1.7506,2023,8,17,0.35012,3,0,4.9145,5.4982,4.082371428571428
2023-08-18,Odisha,20.2961,85.8245,94.97,0.56,7.06,20.58,27.13,90.4,4.93,99.24,10.5648,1.7698,2023,8,18,0.35396,4,0,1.7506,5.8378,3.501228571428571
2023-08-19,Odisha,20.2961,85.8245,65.55,0.56,6.57,20.79,27.99,87.4,6.39,99.35,10.5494,5.1029,2023,8,19,1.02058,5,1,1.7698,3.9938,3.6596714285714285
2023-08-20,Odisha,20.2961,85.8245,59.98,0.45,6.25,20.8,28.28,86.16,6.15,99.52,10.5329,5.3904,2023,8,20,1.07808,6,1,5.1029,3.2498,3.9654714285714285
2023-08-21,Odisha,20.2961,85.8245,90.07,0.44,6.59,21.19,28.61,86.17,3.85,99.52,10.5149,4.249,2023,8,21,0.8498,0,0,5.3904,3.6499,4.051057142857142
2023-08-22,Odisha,20.2961,85.8245,97.68,0.74,7.04,21.51,28.04,89.92,3.25,99.6,10.4966,4.5946,2023,8,22,0.91892,1,0,4.249,5.1802,3.9674
2023-08-23,Odisha,20.2961,85.8245,99.15,1.05,7.26,21.35,27.56,91.67,3.42,99.56,10.477,4.326,2023,8,23,0.8652,2,0,4.5946,4.9145,3.8833285714285712
2023-08-24,Odisha,20.2961,85.8245,99.44,0.89,6.9,21.03,27.71,89.63,4.41,99.41,10.458,3.0545,2023,8,24,0.6109,3,0,4.326,1.7506,4.0696
2023-08-25,Odisha,20.2961,85.8245,99.66,1.4,6.71,19.96,27.44,86.84,5.95,99.54,10.4386,2.3018,2023,8,25,0.46036,4,0,3.0545,1.7698,4.1456
2023-08-26,Odisha,20.2961,85.8245,89.64,1.0,6.02,20.3,27.33,88.74,5.13,99.62,10.4189,5.215,2023,8,26,1.043,5,1,2.3018,5.1029,4.161614285714285
2023-08-27,Odisha,20.2961,85.8245,59.76,0.82,5.4,20.24,27.94,85.71,5.82,99.56,10.3985,6.0686,2023,8,27,1.21372,6,1,5.215,5.3904,4.2585
2023-08-28,Odisha,20.2961,85.8245,37.2,1.03,5.27,19.89,27.97,84.18,5.21,99.57,10.3783,5.8807,2023,8,28,1.17614,0,0,6.0686,4.249,4.4916
2023-08-29,Odisha,20.2961,85.8245,47.36,1.05,5.33,19.53,27.86,83.26,5.59,99.6,10.3579,5.4571,2023,8,29,1.09142,1,0,5.8807,4.5946,4.614814285714286
2023-08-30,Odisha,20.2961,85.8245,78.43,1.02,5.63,19.0,28.09,80.15,3.92,99.72,10.3375,5.5644,2023,8,30,1.11288,2,0,5.4571,4.326,4.791728571428571
2023-08-31,Odisha,20.2961,85.8245,87.22,1.32,6.08,20.04,28.42,82.57,3.21,99.76,10.3166,4.5682,2023,8,31,0.91364,3,0,5.5644,3.0545,5.0079714285714285
2023-09-01,Odisha,20.2961,85.8245,85.11,1.3,6.45,20.51,28.37,84.64,3.48,99.76,10.295,4.7998,2023,9,1,0.95996,4,0,4.5682,2.3018,5.36482857142857
2023-09-02,Odisha,20.2961,85.8245,94.76,1.23,6.77,21.34,27.83,90.27,4.79,99.66,10.2727,3.9895,2023,9,2,0.7979,5,1,4.7998,5.215,5.189757142857144
2023-09-03,Odisha,20.2961,85.8245,97.39,2.13,6.8,21.12,27.62,90.3,3.29,99.44,10.249,3.8179,2023,9,3,0.76358,6,1,3.9895,6.0686,4.868228571428571
2023-09-04,Odisha,20.2961,85.8245,99.45,1.94,6.75,20.13,27.37,87.57,2.15,99.25,10.224,2.8464,2023,9,4,0.56928,0,0,3.8179,5.8807,4.434757142857143
2023-09-05,Odisha,20.2961,85.8245,99.14,0.58,6.76,20.6,27.02,91.04,3.06,99.25,10.1993,3.7668,2023,9,5,0.75336,1,0,2.8464,5.4571,4.1932857142857145
2023-09-06,Odisha,20.2961,85.8245,98.42,0.42,7.09,20.68,27.28,90.28,3.91,99.31,10.1741,4.1832,2023,9,6,0.83664,2,0,3.7668,5.5644,3.995971428571429
2023-09-07,Odisha,20.2961,85.8245,99.21,0.85,7.13,20.59,27.04,91.06,4.99,99.36,10.1486,2.7934,2023,9,7,0.5586800000000001,3,0,4.1832,4.5682,3.742428571428572
2023-09-08,Odisha,20.2961,85.8245,95.21,0.83,6.45,20.5,27.67,87.89,6.3,99.54,10.1234,2.6014,2023,9,8,0.52028,4,0,2.7934,4.7998,3.4283714285714284
2023-09-09,Odisha,20.2961,85.8245,84.17,0.5,6.94,20.75,27.47,89.89,4.94,99.6,10.0951,4.3483,2023,9,9,0.8696600000000001,5,1,2.6014,3.9895,3.479628571428571
2023-09-10,Odisha,20.2961,85.8245,52.09,0.46,6.35,21.19,28.27,87.68,4.65,99.45,10.0678,5.0894,2023,9,10,1.01788,6,1,4.3483,3.8179,3.6612714285714283
2023-09-11,Odisha,20.2961,85.8245,76.12,0.57,6.68,21.47,28.35,88.32,2.86,99.36,10.0394,5.071,2023,9,11,1.0142,0,0,5.0894,2.8464,3.979071428571429
2023-09-12,Odisha,20.2961,85.8245,94.55,0.46,6.7,20.97,28.08,87.37,1.68,99.39,10.0121,4.4249,2023,9,12,0.8849800000000001,1,0,5.071,3.7668,4.073085714285715
2023-09-13,Odisha,20.2961,85.8245,99.33,0.55,7.06,21.12,27.75,89.58,3.74,99.27,9.985,3.6053,2023,9,13,0.72106,2,0,4.4249,4.1832,3.990528571428572
2023-09-14,Odisha,20.2961,85.8245,99.29,0.62,7.43,21.58,27.89,90.52,5.77,98.99,9.9566,1.6889,2023,9,14,0.33778,3,0,3.6053,2.7934,3.8327428571428577
2023-09-15,Odisha,20.2961,85.8245,96.67,0.75,6.81,21.04,27.46,90.89,5.7,99.46,9.9281,4.4134,2023,9,15,0.8826800000000001,4,0,1.6889,2.6014,4.091600000000001
2023-09-16,Odisha,20.2961,85.8245,95.39,0.51,6.65,20.43,27.44,88.76,4.21,99.67,9.8983,4.3639,2023,9,16,0.8727800000000001,5,1,4.4134,4.3483,4.093828571428572
2023-09-17,Odisha,20.2961,85.8245,91.87,0.38,6.4,20.08,27.63,86.38,4.56,99.57,9.8683,3.9451,2023,9,17,0.78902,6,1,4.3639,5.0894,3.9303571428571433
2023-09-18,Odisha,20.2961,85.8245,83.33,0.53,6.34,20.83,28.56,84.84,3.38,99.52,9.8364,5.0446,2023,9,18,1.00892,0,0,3.9451,5.071,3.9265857142857143
2023-09-19,Odisha,20.2961,85.8245,91.5,0.41,6.99,20.98,27.39,91.03,3.79,99.56,9.8038,4.1983,2023,9,19,0.83966,1,0,5.0446,4.4249,3.8942142857142854
2023-09-20,Odisha,20.2961,85.8245,99.23,0.53,7.23,21.07,27.0,93.39,4.09,99.51,9.7721,2.0558,2023,9,20,0.41116,2,0,4.1983,3.6053,3.6728571428571426
2023-09-21,Odisha,20.2961,85.8245,99.37,0.48,7.04,20.55,26.95,91.56,6.71,99.66,9.7385,3.552,2023,9,21,0.7104,3,0,2.0558,1.6889,3.9390142857142854
2023-09-22,Odisha,20.2961,85.8245,99.02,0.45,6.78,20.69,27.31,90.5,5.82,99.75,9.7049,4.0742,2023,9,22,0.8148400000000001,4,0,3.552,4.4134,3.890557142857143
2023-09-23,Odisha,20.2961,85.8245,97.12,0.53,6.53,20.58,27.6,88.8,4.42,99.82,9.6715,4.1688,2023,9,23,0.8337600000000001,5,1,4.0742,4.3639,3.862685714285714
2023-09-24,Odisha,20.2961,85.8245,98.95,0.5,6.32,20.61,27.19,90.81,3.87,99.79,9.6386,3.5707,2023,9,24,0.71414,6,1,4.1688,3.9451,3.8091999999999997
2023-09-25,Odisha,20.2961,85.8245,83.19,0.37,6.33,20.01,27.48,87.01,1.78,99.77,9.607,4.591,2023,9,25,0.9182,0,0,3.5707,5.0446,3.7443999999999997
2023-09-26,Odisha,20.2961,85.8245,48.91,0.31,5.98,20.27,27.68,87.13,2.17,99.79,9.5743,5.1209,2023,9,26,1.02418,1,0,4.591,4.1983,3.8762
2023-09-27,Odisha,20.2961,85.8245,73.23,0.29,5.83,20.4,28.2,85.31,1.92,99.76,9.5405,5.3256,2023,9,27,1.06512,2,0,5.1209,2.0558,4.343314285714286
2023-09-28,Odisha,20.2961,85.8245,84.22,0.36,5.91,20.93,28.49,85.89,2.84,99.68,9.5078,4.8576,2023,9,28,0.97152,3,0,5.3256,3.552,4.529828571428571
2023-09-29,Odisha,20.2961,85.8245,99.04,0.46,6.41,21.08,28.08,88.1,3.21,99.67,9.4723,4.493,2023,9,29,0.8986000000000001,4,0,4.8576,4.0742,4.589657142857143
2023-09-30,Odisha,20.2961,85.8245,97.39,1.13,6.45,19.9,26.75,89.88,5.54,99.6,9.4366,4.0903,2023,9,30,0.81806,5,1,4.493,4.1688,4.578442857142856
2023-10-01,Odisha,20.2961,85.8245,98.74,1.62,6.91,20.28,27.0,90.01,6.42,99.46,9.4003,3.3485,2023,10,1,0.6697000000000001,6,1,4.0903,3.5707,4.5467
2023-10-02,Odisha,20.2961,85.8245,99.42,1.55,6.96,20.33,26.65,92.13,4.94,99.56,9.3638,1.4602,2023,10,2,0.29204,0,0,3.3485,4.591,4.099442857142857
2023-10-03,Odisha,20.2961,85.8245,99.65,0.79,7.32,21.54,27.27,93.89,7.16,99.48,9.3269,2.6021,2023,10,3,0.52042,1,0,1.4602,5.1209,3.739614285714286
2023-10-04,Odisha,20.2961,85.8245,99.71,0.74,6.64,20.24,27.23,88.77,7.07,99.59,9.2897,3.1697,2023,10,4,0.6339400000000001,2,0,2.6021,5.3256,3.4316285714285715
